The Andromeda Strain,Michael Crichton,3.89,Fiction,http://books.google.com/books/content?id=k6LVNLM_D-8C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Congo,Michael Crichton,3.58,Fiction,http://books.google.com/books/content?id=Gp-fLBIrNY4C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Johnny and the Dead,Terry Pratchett,3.78,Juvenile fiction,http://books.google.com/books/content?id=HgU8rJfsHmsC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Amelia Bedelia 40th Anniversary Collection,Peggy Parish,4.41,Juvenile fiction,http://books.google.com/books/content?id=OzUIAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Girls of Lighthouse Lane #3,Thomas Kinkade,3.96,Juvenile fiction,http://books.google.com/books/content?id=2LXIPoESG9kC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Bradbury Chronicles,Sam Weller,4.22,Biography & autobiography,http://books.google.com/books/content?id=EiWCIK4vGSMC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Three Rotten Eggs,Gregory Maguire,3.74,Juvenile fiction,http://books.google.com/books/content?id=t2pWlCpY3jQC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Wicked Day,Mary Stewart,4.09,Fiction,http://books.google.com/books/content?id=znM3Eb8MZiMC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Game,Neil Strauss,3.74,Biography & autobiography,http://books.google.com/books/content?id=ibpvw3wALXcC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Lion  the Witch and the Wardrobe (picture book edition),C. S. Lewis,4.19,Juvenile fiction,http://books.google.com/books/content?id=FlSpprTpj-QC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Gold,Isaac Asimov,3.99,Fiction,http://books.google.com/books/content?id=td_ulwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Kindness of Strangers,Katrina Kittle,4.01,Fiction,http://books.google.com/books/content?id=nDhTBtlsnggC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Built to Last,Jim Collins,3.98,Business & economics,http://books.google.com/books/content?id=lRNtHbvDgRgC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Fluke,Christopher Moore,3.75,Fiction,http://books.google.com/books/content?id=pIHvlgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Lord of Light,Roger Zelazny,4.1,Fiction,http://books.google.com/books/content?id=08b2Nzn-mRUC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Perennial Philosophy,Aldous Huxley,4.23,Philosophy,http://books.google.com/books/content?id=YdaFEb_LE9YC&printsec=frontcover&img=1&zoom=1&source=gbs_api
A Crack in the Edge of the World,Simon Winchester,3.78,History,http://books.google.com/books/content?id=St5QRRhkp1YC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Dead Witch Walking,Kim Harrison,4.04,Fiction,http://books.google.com/books/content?id=KW1YBk2wPlIC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Good  the Bad  and the Undead,Kim Harrison,4.26,Fiction,http://books.google.com/books/content?id=-hBqywEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Men Are from Mars  Women Are from Venus,John Gray,3.54,Family & relationships,http://books.google.com/books/content?id=MUw_dAtcRjEC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Sabriel (adult),Garth Nix,4.17,Fiction,http://books.google.com/books/content?id=ugSPY6Gi_Y4C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Slouching Toward Nirvana,Charles Bukowski,3.99,Poetry,http://books.google.com/books/content?id=L_7nlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Bad Childhood---Good Life,Laura Schlessinger,3.92,Self-help,http://books.google.com/books/content?id=2sepdlitBW8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Cat Cross Their Graves,Shirley Rousseau Murphy,4.3,Fiction,http://books.google.com/books/content?id=L7LudFEjAdoC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Cat Breaking Free,Shirley Rousseau Murphy,4.2,Fiction,http://books.google.com/books/content?id=-yFbmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Slider,Patrick Robinson,4.18,Sports & recreation,http://books.google.com/books/content?id=MCK_lgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Black Dahlia Files,Don Wolfe,3.84,True crime,http://books.google.com/books/content?id=F6PpPrKuUaMC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Metro Girl,Janet Evanovich,3.62,Fiction,http://books.google.com/books/content?id=X0OYbJSjxqYC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Motor Mouth,Janet Evanovich,3.67,Fiction,http://books.google.com/books/content?id=mG5p4QA2zOwC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Mystic River,Dennis Lehane,4.18,Fiction,http://books.google.com/books/content?id=2U-ivgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Great Short Works of Herman Melville,Herman Melville,4.02,Fiction,http://books.google.com/books/content?id=6WgbDCDIe-QC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Day I Swapped My Dad for Two Goldfish,Neil Gaiman,4.03,Juvenile fiction,http://books.google.com/books/content?id=6EqMPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Eleven Minutes,Paulo Coelho,3.69,Fiction,http://books.google.com/books/content?id=Qp0EZu3GCYsC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Zen and the Art of Motorcycle Maintenance,Robert M. Pirsig,3.77,Psychology,http://books.google.com/books/content?id=KMRReyLPyXMC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Ulysses S. Grant,Michael Korda,3.88,Biography & autobiography,http://books.google.com/books/content?id=rvaqxQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
A Dirty Job,Christopher Moore,4.07,Fiction,http://books.google.com/books/content?id=W8EPgwEP_hoC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Quicksilver,Neal Stephenson,3.93,Fiction,http://books.google.com/books/content?id=Qf1AlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Every Book Its Reader,Nicholas A. Basbanes,3.96,Literary criticism,http://books.google.com/books/content?id=o4K_KMO1DWUC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Flirting With Danger,Suzanne Enoch,3.93,Fiction,http://books.google.com/books/content?id=c5DcXFV6Xm4C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Lost Horizon,James Hilton,3.92,Fiction,http://books.google.com/books/content?id=QD1s4c3EHgUC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Doors of Perception and Heaven and Hell,Aldous Huxley,3.94,Philosophy,http://books.google.com/books/content?id=rz3NJb2-9_IC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Thanksgiving,Janet Evanovich,3.6,Fiction,http://books.google.com/books/content?id=O-t1GwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Love Overboard,Janet Evanovich,3.65,Fiction,http://books.google.com/books/content?id=5pClJ0BTE2gC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Back to the Bedroom,Janet Evanovich,3.67,Fiction,http://books.google.com/books/content?id=fcPjlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Rocky Road to Romance,Janet Evanovich,3.67,Fiction,http://books.google.com/books/content?id=b42OAHDzYqUC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Thomas Jefferson,Christopher Hitchens,3.92,Biography & autobiography,http://books.google.com/books/content?id=zV8P_3E1OCIC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Muhammad,Karen Armstrong,4.04,Biography & autobiography,http://books.google.com/books/content?id=JUz3Z0iv_pgC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Meeting Jesus Again for the First Time,Marcus J. Borg,4.14,Religion,http://books.google.com/books/content?id=-_ieWUhA6V4C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Reading the Bible Again for the First Time,Marcus J. Borg,4.13,Religion,http://books.google.com/books/content?id=pf0mlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Shadow of the Almighty,Elisabeth Elliot,4.39,Religion,http://books.google.com/books/content?id=QQCG9mNU1eAC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Dance of the Dissident Daughter,Sue Monk Kidd,3.96,Religion,http://books.google.com/books/content?id=0FV3JwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
C.S. Lewis,C. S. Lewis,4.31,Religion,http://books.google.com/books/content?id=vtr4NDL8AP8C&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Screwtape Letters,C. S. Lewis,4.22,Religion,http://books.google.com/books/content?id=v1kn7KYynzIC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Mere Christianity,C. S. Lewis,4.32,Religion,http://books.google.com/books/content?id=LpHbXdKJaMwC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Learning to Love,Thomas Merton,4.5,Religion,http://books.google.com/books/content?id=U0nXswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Mediator #4: Darkest Hour,Meg Cabot,4.17,Juvenile fiction,
Cash,Johnny Cash,4.07,Biography & autobiography,http://books.google.com/books/content?id=yL6MRZfrWjkC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Collected Letters of C.S. Lewis  Volume 1,C. S. Lewis,4.37,Biography & autobiography,http://books.google.com/books/content?id=eOxfuF6BQ0gC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Touching the Void,Joe Simpson,4.21,Sports & recreation,http://books.google.com/books/content?id=Qg8DO-EqFzoC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Anybody Out There?,Marian Keyes,3.91,Fiction,http://books.google.com/books/content?id=79T7wAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
My Little Pony: Hide-and-Seek,Jennifer Frantz,4.14,Juvenile fiction,http://books.google.com/books/content?id=oP3lPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Confusion,Neal Stephenson,4.25,Fiction,http://books.google.com/books/content?id=NJbllgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Bridge to Terabithia (rack),Katherine Paterson,3.99,Juvenile fiction,http://books.google.com/books/content?id=LgLT04F1KscC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Practical Demonkeeping,Christopher Moore,3.82,Fiction,http://books.google.com/books/content?id=saaBiYmBmgsC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Island of the Sequined Love Nun,Christopher Moore,3.79,Fiction,http://books.google.com/books/content?id=YLqclgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Lust Lizard of Melancholy Cove,Christopher Moore,3.86,Fiction,http://books.google.com/books/content?id=kUDSt-EI814C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Weetzie Bat,Francesca Lia Block,3.74,Juvenile fiction,http://books.google.com/books/content?id=vxCXxgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Behind the Curtain,Peter Abrahams,3.9,Juvenile fiction,http://books.google.com/books/content?id=c5FuIIBgTGQC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Catherine  Called Birdy (Summer Reading Edition),Karen Cushman,3.71,Juvenile fiction,http://books.google.com/books/content?id=W1RIPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Wicked Musical Tie-in Edition,Gregory Maguire,3.53,Fiction,http://books.google.com/books/content?id=MLEujRNyoMUC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Son of a Witch,Gregory Maguire,3.47,Fiction,http://books.google.com/books/content?id=5-3f3naMQ6QC&printsec=frontcover&img=1&zoom=1&source=gbs_api
This Rough Magic,Mary Stewart,4.05,Fiction,http://books.google.com/books/content?id=BjFn9MD8n10C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Airs Above the Ground,Mary Stewart,4.04,Fiction,http://books.google.com/books/content?id=P_i1ysmDf8MC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Mediator #5: Haunted,Meg Cabot,4.15,Juvenile fiction,
Beauty,Robin McKinley,4.05,Juvenile fiction,http://books.google.com/books/content?id=EaWWnkiShpIC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Mating in Captivity,Esther Perel,4.13,Psychology,http://books.google.com/books/content?id=-HIhMOQanIEC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Forgotten New York,Kevin Walsh,4.18,Travel,http://books.google.com/books/content?id=77aiRf018Y0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Dead Beat,Marilyn Johnson,3.41,Social science,http://books.google.com/books/content?id=b03jlgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Charms for the Easy Life,Kaye Gibbons,4.02,Fiction,http://books.google.com/books/content?id=TE2mBDsQyvkC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Reading Group,Elizabeth Noble,3.34,Fiction,http://books.google.com/books/content?id=IagWjwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
A Couple of April Fools,Gregory Maguire,3.5,Juvenile fiction,http://books.google.com/books/content?id=qW4cvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
What Christians Believe,C. S. Lewis,4.2,Religion,http://books.google.com/books/content?id=81T46KixNg8C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Psyche in a Dress,Francesca Lia Block,3.84,Juvenile fiction,http://books.google.com/books/content?id=NYE3GwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
YOU: The Owner's Manual,Michael F Roizen,3.82,Health & fitness,http://books.google.com/books/content?id=WMtZ29Fjx2MC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Chronicles of Narnia Movie Tie-in Edition (adult),C. S. Lewis,4.26,Fiction,http://books.google.com/books/content?id=4qVxvQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Lion  the Witch and the Wardrobe Movie Tie-in Edition (rack),C. S. Lewis,4.21,Juvenile fiction,http://books.google.com/books/content?id=u95ZvAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Nightmare Room  Books 1-2-3: The Nightmare Begins!,R.L. Stine,3.89,Juvenile fiction,http://books.google.com/books/content?id=R_LRInz7X1QC&printsec=frontcover&img=1&zoom=1&source=gbs_api
A Quick Bite,Lynsay Sands,3.91,Fiction,http://books.google.com/books/content?id=xIJ5TMzPsHYC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Goodnight Moon 60th Anniversary Edition,Margaret Wise Brown,4.27,Juvenile fiction,http://books.google.com/books/content?id=lLYOrikgtJoC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Brave New World and Brave New World Revisited,Aldous Huxley,4.16,Fiction,http://books.google.com/books/content?id=3h9eNAyQWzAC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Final Solution,Michael Chabon,3.31,Fiction,http://books.google.com/books/content?id=xXtptpBIYP8C&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Cat's Pajamas,Ray Bradbury,3.73,Fiction,http://books.google.com/books/content?id=Xb6MUmQrUMAC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Holy Skirts,Rene Steinke,3.61,Fiction,http://books.google.com/books/content?id=BjP7lwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Time For Kids: Butterflies!,Editors of TIME For Kids,4,Juvenile nonfiction,http://books.google.com/books/content?id=OdZxnI53jj4C&printsec=frontcover&img=1&zoom=1&source=gbs_api
A False Mirror,Charles Todd,4.02,Fiction,http://books.google.com/books/content?id=MMG3b9fo-hYC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Cracks in My Foundation,Marian Keyes,3.81,Fiction,http://books.google.com/books/content?id=cC8-lwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
A Fistful of Charms,Kim Harrison,4.28,Fiction,http://books.google.com/books/content?id=o_jxvQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
For a Few Demons More,Kim Harrison,4.33,Fiction,http://books.google.com/books/content?id=ya3Nq-_dqG8C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Mysteries of Pittsburgh,Michael Chabon,3.64,Fiction,http://books.google.com/books/content?id=wh8B41h8bqQC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Everything Is Illuminated tie-in,Jonathan Safran Foer,3.9,Fiction,http://books.google.com/books/content?id=tsO2vgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Flight of the Nighthawks,Raymond E. Feist,3.95,Fiction,http://books.google.com/books/content?id=cMRnRK9KE9wC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Into a Dark Realm,Raymond E. Feist,4,Fiction,http://books.google.com/books/content?id=pSzYD55i6nAC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The 3-Hour Diet (TM) On the Go (Collins Gem),Jorge Cruise,3.08,Health & fitness,http://books.google.com/books/content?id=xaefjgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Best American Crime Writing 2006,Mark Bowden,3.99,True crime,http://books.google.com/books/content?id=Ec5HlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Last of the Wilds,Trudi Canavan,4.03,Fiction,http://books.google.com/books/content?id=lkQ-lwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Voice of the Gods,Trudi Canavan,4.08,Fiction,http://books.google.com/books/content?id=pRDilwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Missing Mom,Joyce Carol Oates,3.54,Fiction,http://books.google.com/books/content?id=kIMxjwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Collected Letters of C.S. Lewis  Volume 3,C. S. Lewis,4.49,Biography & autobiography,http://books.google.com/books/content?id=BCc6Aq5JaJoC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Touch Not the Cat,Mary Stewart,3.91,Fiction,http://books.google.com/books/content?id=c5ZqvE5bgOIC&printsec=frontcover&img=1&zoom=1&source=gbs_api
King of the Vagabonds,Neal Stephenson,4.16,Fiction,http://books.google.com/books/content?id=UT0ENrfxIMsC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Odalisque,Neal Stephenson,4.2,Fiction,http://books.google.com/books/content?id=XLm5PQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Black Boy,Richard Wright,4.05,Biography & autobiography,http://books.google.com/books/content?id=orAc3Eok-G8C&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Sheltering Sky,Paul Bowles,3.91,Fiction,
Rat Bastards,John Shea,3.51,Biography & autobiography,http://books.google.com/books/content?id=YggEjFQfDisC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Last Days of Henry VIII,Robert Hutchinson,4.14,Biography & autobiography,http://books.google.com/books/content?id=acCmQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Thorn Birds,Colleen McCullough,4.23,Fiction,http://books.google.com/books/content?id=mtBZngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Krakatoa,Simon Winchester,3.87,History,http://books.google.com/books/content?id=U4wywQfl5s4C&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Professor and the Madman,Simon Winchester,3.84,Biography & autobiography,http://books.google.com/books/content?id=D4KblwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Hit Parade,Lawrence Block,3.86,Fiction,http://books.google.com/books/content?id=KYR8gZgkECoC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Curtain,Milan Kundera,3.96,Literary collections,http://books.google.com/books/content?id=JCDXPxiayrwC&printsec=frontcover&img=1&zoom=1&source=gbs_api
